h3_d,pop_dens,geometry
892a100c243ffff,2841.0,"POLYGON ((-73.92289316461924 40.729577266770065, -73.92499682242689 40.72864049826566, -73.9249301310238 40.72688030088259, -73.92275994205228 40.726056870032956, -73.92065635909312 40.726993568933295, -73.92072289025654 40.72875376828455, -73.92289316461924 40.729577266770065))"
892a107456fffff,3023.0,"POLYGON ((-73.96235633065886 40.588565068858884, -73.96445296620777 40.587629114351174, -73.96438499825652 40.5858720353026, -73.96222055403278 40.58505090866395, -73.96012399269051 40.5859867936504, -73.96019180136489 40.587743874793965, -73.96235633065886 40.588565068858884))"
892a100f29bffff,411.0,"POLYGON ((-73.92305462911646 40.79038522178116, -73.92516101007133 40.789447788346465, -73.92509422607714 40.787686249999574, -73.92292122178287 40.78686214311778, -73.92081491586978 40.787799506887254, -73.92088153920876 40.7895610472009, -73.92305462911646 40.79038522178116))"
892a100d9c3ffff,2099.0,"POLYGON ((-73.92740079600578 40.67925630096394, -73.92950211933058 40.67831999825777, -73.92943533042282 40.676560912615436, -73.92726737808614 40.67573812769266, -73.92516612942741 40.67667436083852, -73.92523275843887 40.67843344846466, -73.92740079600578 40.67925630096394))"
892a100c3d3ffff,70.0,"POLYGON ((-73.89685514293353 40.71969325806336, -73.89895883351615 40.71875707968023, -73.89889313314109 40.716997103980304, -73.89672390235776 40.716173304773065, -73.89462028672075 40.71710941360109, -73.89468582692105 40.718869391188626, -73.89685514293353 40.71969325806336))"
892a1031ec3ffff,195.0,"POLYGON ((-73.6405334421445 40.59414676978917, -73.64263615446791 40.593216705455916, -73.64258022130323 40.59145956394745, -73.64042173515213 40.590632485671776, -73.63831909863009 40.59156248096319, -73.63837487245748 40.593319623569336, -73.6405334421445 40.59414676978917))"
892a101895bffff,145.0,"POLYGON ((-73.87208521214053 40.9187800594073, -73.874198299835 40.917842183691505, -73.8741332531676 40.9160778321, -73.87195528034712 40.91525135441778, -73.86984226836014 40.9161891604168, -73.86990715348577 40.917953513811966, -73.87208521214053 40.9187800594073))"
892a1001607ffff,11.0,"POLYGON ((-73.87111120047688 40.89231854204846, -73.87322311391496 40.89138096991525, -73.87315814066702 40.88961719842068, -73.87098141534022 40.88879099725492, -73.8688695775291 40.88972849969919, -73.86893438941735 40.89149227299533, -73.87111120047688 40.89231854204846))"
892a1004e97ffff,218.0,"POLYGON ((-73.65892573457201 40.701925750619765, -73.66103294353111 40.7009941796917, -73.66097619194689 40.69923464457815, -73.65881239147245 40.698406679240506, -73.65670525857301 40.699338180991305, -73.656761850088 40.701097717254214, -73.65892573457201 40.701925750619765))"
892a103b0b7ffff,315.0,"POLYGON ((-73.77482565395496 40.654163280266474, -73.77692862910705 40.65323007595704, -73.77686759270554 40.651471570756634, -73.77470374088975 40.650646268351586, -73.77260084107456 40.65157940335531, -73.77266171773789 40.653337910067, -73.77482565395496 40.654163280266474))"
892a100ca0bffff,1762.0,"POLYGON ((-73.8993538175184 40.67207467917482, -73.90145533135411 40.67113897386886, -73.90138960395748 40.66938005079205, -73.89922252257487 40.66855683112141, -73.89712108352066 40.66949246691628, -73.89718665106713 40.67125139189008, -73.8993538175184 40.67207467917482))"
892a1062c47ffff,126.0,"POLYGON ((-74.10969537798522 40.592419557215095, -74.1117894859345 40.59148084479631, -74.1117159990009 40.58972367050202, -74.10954856340207 40.58890520607232, -74.10745452894557 40.589843848747655, -74.1075278565946 40.59160102559333, -74.10969537798522 40.592419557215095))"
892a100442bffff,2536.0,"POLYGON ((-73.66028717852062 40.74416674565594, -73.66239625905324 40.74323469412531, -73.66233940522486 40.7414742254625, -73.66017363122086 40.74064580717598, -73.65806462687813 40.74157778948525, -73.65812132034918 40.743338259299584, -73.66028717852062 40.74416674565594))"
892a1005633ffff,710.0,"POLYGON ((-73.75933759711522 40.76287148553881, -73.76144572584656 40.761937390546244, -73.76138512950564 40.76017648573126, -73.75921656491322 40.75934967444743, -73.75710851194465 40.76028370004923, -73.75716894780535 40.762044606322796, -73.75933759711522 40.76287148553881))"
892a101ad57ffff,106.0,"POLYGON ((-73.79241007749214 40.973816671068064, -73.79452710497748 40.97287969006333, -73.79446498752152 40.97111414762938, -73.79228600450774 40.97028558464439, -73.79016905330505 40.971222495998305, -73.79023100883309 40.97298803998519, -73.79241007749214 40.973816671068064))"
892a1005e73ffff,2269.0,"POLYGON ((-73.75325196881694 40.7101677369722, -73.75535784317672 40.709234325152096, -73.75529754318136 40.70747458519743, -73.75313152894661 40.70664825561812, -73.75102573020968 40.707581598109265, -73.75108587008427 40.709341339505855, -73.75325196881694 40.7101677369722))"
892a101a6afffff,3.0,"POLYGON ((-73.83991335888348 41.038905980963655, -73.8420324602292 41.03796741523831, -73.84196846177034 41.03620044404394, -73.83978552434017 41.035372036873234, -73.837666499252 41.036310532811044, -73.83773033533599 41.038077505704265, -73.83991335888348 41.038905980963655))"
892a107558bffff,2198.0,"POLYGON ((-74.02327616483004 40.61857695573092, -74.02537302467286 40.61763954732803, -74.02530273239397 40.61588179673988, -74.02313573974509 40.61506145226888, -74.0210389539035 40.61599879102967, -74.02110908670906 40.61775654390077, -74.02327616483004 40.61857695573092))"
892a100f067ffff,992.0,"POLYGON ((-73.90534198283456 40.77498429321614, -73.90744799675065 40.77404735582591, -73.90738190007053 40.77228615902157, -73.90520995002547 40.771461897692525, -73.90310401118964 40.77239876545952, -73.90316994731819 40.77415996417602, -73.90534198283456 40.77498429321614))"
892a10045b3ffff,416.0,"POLYGON ((-73.63002811453359 40.7343254401574, -73.63213729845793 40.73339405747684, -73.63208159223112 40.73163381431342, -73.62991686237082 40.730804952769745, -73.62780775475306 40.731736266284976, -73.62786330068869 40.733496510506384, -73.63002811453359 40.7343254401574))"
892a1062007ffff,518.0,"POLYGON ((-74.13031956746514 40.62615002361788, -74.13241479849148 40.625210558438, -74.13234048646355 40.62345263530808, -74.13017110291902 40.6226341747406, -74.12807594538903 40.62357357011252, -74.12815009790668 40.625331495857075, -74.13031956746514 40.62615002361788))"
892a100c24bffff,409.0,"POLYGON ((-73.92716717385926 40.72946391683342, -73.9292707484766 40.728527070386455, -73.92920389683505 40.72676687498488, -73.92703363081415 40.72594352404599, -73.9249301310238 40.72688030088259, -73.92499682242689 40.72864049826566, -73.92716717385926 40.72946391683342))"
892a100d83bffff,1525.0,"POLYGON ((-73.94041069441872 40.684192772524554, -73.94251200088421 40.68325617517209, -73.94244471717153 40.681496978772294, -73.94027628692149 40.68067437769812, -73.93817505507353 40.68161090546585, -73.93824217885764 40.68337010388968, -73.94041069441872 40.684192772524554))"
892a1001e47ffff,4899.0,"POLYGON ((-73.86488250041039 40.839532798500066, -73.8669921525013 40.838595912635725, -73.86692748671629 40.836833300938096, -73.86475332983744 40.836007573318, -73.86264375323437 40.83694438955547, -73.8627082580219 40.83870700303712, -73.86488250041039 40.839532798500066))"
892a10c5b1bffff,207.0,"POLYGON ((-73.86670049687885 41.064751882818314, -73.8688202765965 41.063812539573846, -73.86875523026417 41.062045001346135, -73.86657056676566 41.061216804578315, -73.86445086325564 41.06215607796897, -73.86451574703608 41.06392361797842, -73.86670049687885 41.064751882818314))"
892a1038527ffff,114.0,"POLYGON ((-73.73854388836551 40.5917381564518, -73.74064472817788 40.5908063029391, -73.74058513049725 40.589049190322505, -73.73842485232056 40.58822392981435, -73.73632408782284 40.58915571413869, -73.7363835261868 40.59091282815675, -73.73854388836551 40.5917381564518))"
892a100554fffff,393.0,"POLYGON ((-73.73109197481367 40.75035899324786, -73.73320005365667 40.74942555838567, -73.73314053396791 40.747664935739635, -73.73097309583211 40.746837746581654, -73.72886509285067 40.74777111210843, -73.72892445214309 40.749531736125775, -73.73109197481367 40.75035899324786))"
892a100f2a3ffff,599.0,"POLYGON ((-73.91837587676616 40.77992962040344, -73.92048187421622 40.77899238744628, -73.92041528088981 40.77723107999795, -73.91824285069704 40.77640700355139, -73.91613692827852 40.777344166860786, -73.91620336102078 40.77910547626167, -73.91837587676616 40.77992962040344))"
892a10159d7ffff,12.0,"POLYGON ((-73.61335246016696 40.81668024242739, -73.61546564841669 40.815748286391944, -73.61541047119708 40.81398623255425, -73.61324226658252 40.81315613374732, -73.61112915498974 40.81408802056131, -73.61118417135425 40.81585007540087, -73.61335246016696 40.81668024242739))"
892a101a46bffff,70.0,"POLYGON ((-73.83130893628886 41.039125843165706, -73.8334282052252 41.03818743596265, -73.83336453151716 41.03642046138401, -73.83118175124943 41.03559189233366, -73.82906255861435 41.03653022976203, -73.82912606994533 41.03829720601261, -73.83130893628886 41.039125843165706))"
892a1062187ffff,321.0,"POLYGON ((-74.1063131013932 40.61362907519977, -74.10840821633298 40.61269019062457, -74.10833482283195 40.61093254568739, -74.10616647381943 40.61011378278215, -74.10407143245547 40.61105259759743, -74.10414466652772 40.61281024507507, -74.1063131013932 40.61362907519977))"
892a10c4a83ffff,39.0,"POLYGON ((-73.79576713530895 41.06921430569625, -73.79788841722306 41.068276242022364, -73.79782604607259 41.066508618391026, -73.79564255559619 41.06567905687111, -73.79352135025928 41.066617050794505, -73.79358355882118 41.068384675985456, -73.79576713530895 41.06921430569625))"
892a1004eafffff,135.0,"POLYGON ((-73.66285596787476 40.691265393560364, -73.66496262786329 40.69033386466327, -73.66490574180061 40.68857456428226, -73.6627423557455 40.68774679163344, -73.66063577176281 40.68867825135786, -73.66069249782907 40.69043755290096, -73.66285596787476 40.691265393560364))"
892a1008d67ffff,15647.0,"POLYGON ((-73.95097321573667 40.79228807947941, -73.95307917081031 40.79135010740517, -73.95301133494499 40.789588523963836, -73.95083770467095 40.78876491054034, -73.94873182450672 40.7897028129056, -73.94879949970668 40.79146439840051, -73.95097321573667 40.79228807947941))"
892a100cb77ffff,3115.0,"POLYGON ((-73.88353481192466 40.64872464203703, -73.8856355699619 40.64778948441218, -73.88557046790581 40.64603108067692, -73.88340476750486 40.64520783271501, -73.88130408425272 40.64614292087592, -73.88136902661599 40.647901326459866, -73.88353481192466 40.64872464203703))"
892a1031407ffff,126.0,"POLYGON ((-73.62276471290107 40.63942924548637, -73.62486977110359 40.63849902083775, -73.62481444950058 40.63674087944276, -73.62265422933989 40.63591296165331, -73.62054924717182 40.63684311724209, -73.62060440912968 40.63860125967736, -73.62276471290107 40.63942924548637))"
892a1074613ffff,2494.0,"POLYGON ((-73.99545613434815 40.616697459563355, -73.99755341967155 40.6157605851059, -73.99748417176565 40.61400287841296, -73.99531779799976 40.613182043977936, -73.9932205868088 40.61411884883652, -73.99328967525081 40.615876557726224, -73.99545613434815 40.616697459563355))"
892a100157bffff,648.0,"POLYGON ((-73.83827655788836 40.87463082590441, -73.84038827496434 40.87369405592926, -73.8403245623064 40.8719306776057, -73.83814929381286 40.8711040675546, -73.8360376524699 40.872040767908025, -73.83610120388703 40.87380414793146, -73.83827655788836 40.87463082590441))"
892a100c0cfffff,1576.0,"POLYGON ((-73.88666173134855 40.73317479121295, -73.88876621186458 40.732238654958294, -73.8887008751852 40.730478382956655, -73.88653121825703 40.729654245351334, -73.88442681278 40.73059031205266, -73.8844919891917 40.73235058590981, -73.88666173134855 40.73317479121295))"
892a1000d23ffff,472.0,"POLYGON ((-73.73269858919268 40.79791103049069, -73.73480877534467 40.79697705279873, -73.73474913487617 40.79521538160886, -73.73257946897684 40.794387686733934, -73.73046935883232 40.7953215950407, -73.73052883857929 40.79708326760477, -73.73269858919268 40.79791103049069))"
892a103b253ffff,139.0,"POLYGON ((-73.82844604090185 40.6607168126814, -73.8305483368813 40.659782543836, -73.83048528259268 40.658023883300636, -73.82832009210317 40.657199489930534, -73.8262178712181 40.658133689382765, -73.8262807657278 40.659892351595474, -73.82844604090185 40.6607168126814))"
892a100c137ffff,176.0,"POLYGON ((-73.85985919921478 40.70216403105661, -73.86196277908007 40.701228729049305, -73.8618984908603 40.69946914617986, -73.85973078283341 40.69864486354158, -73.85762727804028 40.69958009606693, -73.8576914062015 40.70133968070971, -73.85985919921478 40.70216403105661))"
892a101187bffff,73.0,"POLYGON ((-73.75077981918675 40.95100676784716, -73.75289657536342 40.95007080867976, -73.7528360578832 40.94830577330563, -73.75065894599902 40.94747669567217, -73.74854226623778 40.94841258527479, -73.7486026219449 40.950177622072815, -73.75077981918675 40.95100676784716))"
892a106237bffff,48.0,"POLYGON ((-74.15725038690519 40.60690431814689, -74.15934426425093 40.6059645700112, -74.15926897461641 40.60420707357904, -74.15709996701133 40.60338932258129, -74.15500616296868 40.604329000888896, -74.1550812932275 40.60608650001951, -74.15725038690519 40.60690431814689))"
892a100a96bffff,2513.0,"POLYGON ((-73.91325133076045 40.81445278233176, -73.91535897152058 40.81351526945023, -73.9152925218084 40.81175320253204, -73.91311859215665 40.81092864655708, -73.91101102656394 40.811866089764, -73.9110773154551 40.813628158617675, -73.91325133076045 40.81445278233176))"
892a101584fffff,223.0,"POLYGON ((-73.64366073266801 40.82653704498958, -73.64577381795449 40.825604418185144, -73.64571748937746 40.82384213902611, -73.64354823643536 40.82301248557296, -73.64143522768865 40.82394504309968, -73.64149139534393 40.82570732335445, -73.64366073266801 40.82653704498958))"
892a100f31bffff,2847.0,"POLYGON ((-73.91573843655497 40.76677712570992, -73.91784389232348 40.765840084721034, -73.91777741673107 40.764079067480864, -73.91560564586418 40.763255089282, -73.91350026509825 40.76419206064025, -73.91356658019622 40.765953079825195, -73.91573843655497 40.76677712570992))"
892a10054d7ffff,1342.0,"POLYGON ((-73.7319841362326 40.77677329684131, -73.73409338528344 40.77583956031964, -73.73403379854015 40.774078354964814, -73.73186512332254 40.773250884755925, -73.72975595021427 40.774184551914544, -73.72981537638067 40.775945758642294, -73.7319841362326 40.77677329684131))"
892a10ccda7ffff,206.0,"POLYGON ((-73.94172517920049 41.054829873090966, -73.9438431300886 41.05388923414429, -73.9437752623631 41.05212190246848, -73.94158960622475 41.05129520771972, -73.93947173113607 41.05223577670911, -73.93953943638584 41.0540031104017, -73.94172517920049 41.054829873090966))"
892a1004d17ffff,296.0,"POLYGON ((-73.62187427498199 40.67904929421476, -73.62398112485212 40.67811865849244, -73.6239257898996 40.6763596396783, -73.62176376499126 40.6755312555482, -73.61965699128825 40.67646182217261, -73.61971216632614 40.678220842022235, -73.62187427498199 40.67904929421476))"
892a100c94bffff,1035.0,"POLYGON ((-73.8646243876934 40.657139770867666, -73.8667258660969 40.656204871264755, -73.86666146096721 40.654446283963104, -73.86449573718524 40.6536225944718, -73.86239433368668 40.654557424630696, -73.86245857906471 40.656316013722105, -73.8646243876934 40.657139770867666))"
892a1011007ffff,348.0,"POLYGON ((-73.75483554581928 41.006572323616076, -73.75695473955719 41.00563569447959, -73.75689399707522 41.003869444119445, -73.75471422301193 41.00303982145875, -73.75259510585069 41.00397638096917, -73.75265568617569 41.00574263276352, -73.75483554581928 41.006572323616076))"
